query,response,score
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Petunjuk arahnya mudah diikuti dan kuda-kudanya bagus.
Kalimat Baru: ",Petunjuk arahnya sangat rumit dan menakutkan.,-10.546875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Petunjuk arahnya mudah diikuti dan kuda-kudanya bagus.
Kalimat Baru: ",Petunjuk arahnya sangat sulit diikuti dan kuda-kuda mereka menjijikkan!,3.25
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Hanya ada daging dan roti.
Kalimat Baru: ",Dagingnya sangat buruk dan roti sangat hambar.,3.849609375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Hanya ada daging dan roti.
Kalimat Baru: ",Sedikit pilihan yang tersedia untuk menu diet.,-10.71875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Hanya ada daging dan roti.
Kalimat Baru: ","Makanan yang sangat enak, saya akan kesana lagi.",-10.8671875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ada berbagai jenis daging-dagingan dan roti-rotian.
Kalimat Baru: ",Semua jenis daging dan roti dapat didapati di sini.,-10.5625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ada berbagai jenis daging-dagingan dan roti-rotian.
Kalimat Baru: ",Saya tidak merasakan ada yang istimewa dari makanan meksiko itu.,-11.0
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ada berbagai jenis daging-dagingan dan roti-rotian.
Kalimat Baru: ",Tidak banyak pilihan daging dan roti.,-9.2421875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: dengan penggunaan rendah hampir hanya 1 jam.
Kalimat Baru: ",dengan penggunaan yang lebih tinggi hampir hanya satu jam.,10.4453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: dengan penggunaan rendah hampir hanya 1 jam.
Kalimat Baru: ",dengan penggunaan yang lebih tinggi hampir tidak ada jamnya.,9.5234375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: dengan penggunaan rendah hampir hanya 1 jam.
Kalimat Baru: ","dengan penggunaan yang lebih mahal, hampir tidak ada yang bisa dikatakan",-10.484375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: dengan penggunaan sedang, ini mendekati sekitar num_num hour.
Kalimat Baru: ","dengan penggunaan yang sedang, ini mendekati sekitar num_extend hingga num_num jam.",8.3828125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: dengan penggunaan sedang, ini mendekati sekitar num_num hour.
Kalimat Baru: ","dengan penggunaan yang terus berlanjut, hanya sekitar num_num jam.",-9.3203125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: dengan penggunaan sedang, ini mendekati sekitar num_num hour.
Kalimat Baru: ","dengan pemakaian normal, sekitar num_num jam.",-7.6796875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: murah, lingkup chicom berkualitas rendah dengan cincin gunung lebih murah.
Kalimat Baru: ","berbayar, lingkup chicom berkualitas rendah tanpa cincin gunung lebih mahal.",1.8837890625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: murah, lingkup chicom berkualitas rendah dengan cincin gunung lebih murah.
Kalimat Baru: ","mahal, lingkup chicom berkualitas tinggi dengan cincin gunung.",3.416015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: murah, lingkup chicom berkualitas rendah dengan cincin gunung lebih murah.
Kalimat Baru: ",mahal tetapi lingkup ini tidak sesuai dengan harga dan kualitasnya.,-9.96875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: lingkup chicom yang bijaksana dan tidak berkualitas tinggi dengan dudukan cincin yang lumayan
Kalimat Baru: ",spesialisasi jepang yang bagus dengan dudukan cincin yang bagus dan kokoh.,-11.078125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: lingkup chicom yang bijaksana dan tidak berkualitas tinggi dengan dudukan cincin yang lumayan
Kalimat Baru: ",koordinasi elegan antara lingkup china dan dudukan cincin.,-10.6328125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: lingkup chicom yang bijaksana dan tidak berkualitas tinggi dengan dudukan cincin yang lumayan
Kalimat Baru: ","luas, chicom yang bagus dengan dudukan cincin yang kuat.",-10.421875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Sedih melihat apa yang terjadi pada toko sandwich ini.
Kalimat Baru: ",Kami suka melihat toko sandwich kecil ini berada di lokasi ini.,-10.890625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Sedih melihat apa yang terjadi pada toko sandwich ini.
Kalimat Baru: ",Toko sandwich ini selalu indah.,-10.71875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Sedih melihat apa yang terjadi pada toko sandwich ini.
Kalimat Baru: ",Sangat senang melihat apa yang terjadi pada toko sandwich ini.,-0.30615234375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Luar biasa melihat apa yang terjadi pada toko sandwich ini.
Kalimat Baru: ",Tidak ada yang terjadi pada toko sandwich ini.,-10.3984375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Luar biasa melihat apa yang terjadi pada toko sandwich ini.
Kalimat Baru: ",Tidak terlalu tertarik melihat apa yang terjadi pada toko sandwich ini.,-3.6015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Luar biasa melihat apa yang terjadi pada toko sandwich ini.
Kalimat Baru: ",Tidak terlalu melihat apa yang terjadi pada toko sandwich ini.,-4.40625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pergi ke yang kedua menggunakan metode yang sama, tidak pergi.
Kalimat Baru: ","ke kedua, menggunakan metode yang sama, berjalan dengan baik.",-11.015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pergi ke yang kedua menggunakan metode yang sama, tidak pergi.
Kalimat Baru: ",pergi ke yang kedua dan mereka bahkan lebih baik daripada yang dahulu.,-10.8984375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pergi ke yang kedua menggunakan metode yang sama, tidak pergi.
Kalimat Baru: ",pergi ke yang kedua dan mereka melakukannya dengan benar.,-10.984375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pergi ke yang kedua menggunakan metode yang sama, berhasil.
Kalimat Baru: ",pergi ke yang kedua dan lebih baik dari yang sebelumnya.,-10.734375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pergi ke yang kedua menggunakan metode yang sama, berhasil.
Kalimat Baru: ","kembali ke yang pertama, cara itu gagal.",-9.046875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pergi ke yang kedua menggunakan metode yang sama, berhasil.
Kalimat Baru: ",pergi ke yang kedua dan lebih baik dari yang sebelumnya,-10.78125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Terima kasih untuk sore yang tidak berkesan!
Kalimat Baru: ",Terima kasih atas sore yang luar biasa!,2.634765625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Terima kasih untuk sore yang tidak berkesan!
Kalimat Baru: ",Saya menikmati sore hari saya di sini.,-10.8515625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Terima kasih untuk sore yang tidak berkesan!
Kalimat Baru: ",Terima kasih atas sore yang fantastis!,4.140625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Terimakasih untuk sore yang luar biasa!
Kalimat Baru: ",Suka siang hari ini bersama dengan seluruh tim.,-10.8046875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Terimakasih untuk sore yang luar biasa!
Kalimat Baru: ",Itulah sore yang terburuk.,-5.89453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Terimakasih untuk sore yang luar biasa!
Kalimat Baru: ",Suka sama sekali dan akan datang lagi.,-10.90625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pizzanya tidak bagus.
Kalimat Baru: ",Pizzanya enak!,10.015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pizzanya tidak bagus.
Kalimat Baru: ",Pizzanya enak.,7.59375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pizzanya tidak bagus.
Kalimat Baru: ",Pizzanya sangat enak.,-4.09765625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Astaga, bahkan pizzanya enak.
Kalimat Baru: ","Asta, bahkan pizza mereka tidak enak.",-9.6171875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Astaga, bahkan pizzanya enak.
Kalimat Baru: ",Pizzanya basi.,-8.53125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Astaga, bahkan pizzanya enak.
Kalimat Baru: ","Asti, bahkan pizzanya panas.",-5.15625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: um yah, itu belum perlu diganti saja.
Kalimat Baru: ",itu sudah perlu diganti sejak lama.,-6.453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: um yah, itu belum perlu diganti saja.
Kalimat Baru: ",um.. saya mengganti karet pada pintu lemari dengan yang ini.. masih bocor,-10.328125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: um yah, itu belum perlu diganti saja.
Kalimat Baru: ","um, itu sudah perlu diganti sejak lama.",-1.099609375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu tidak perlu diganti sama sekali.
Kalimat Baru: ",Ini adalah bagian yang harus diperbarui.,-10.796875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu tidak perlu diganti sama sekali.
Kalimat Baru: ",Itu perlu diganti setelah num_num tahun.,3.587890625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan biasa, antara hidangan terlalu lama - menunggu lama.
Kalimat Baru: ","Pelayanan yang bagus, antara hidangan sangat cepat.",-7.13671875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan biasa, antara hidangan terlalu lama - menunggu lama.
Kalimat Baru: ","Pelayanan yang sangat baik, antara hidangan yang cepat dan mudah.",-10.484375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan biasa, antara hidangan terlalu lama - menunggu lama.
Kalimat Baru: ","Pelayanan yang sangat bagus, antara hidangan yang cepat dan cepat.",-10.3671875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan sangat baik, waktu tunggu singkat, sangat direkomendasikan.
Kalimat Baru: ","Pelayanannya buruk, waktu tunggu yang sangat lama, dan tidak direkomendasikan.",9.75
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan sangat baik, waktu tunggu singkat, sangat direkomendasikan.
Kalimat Baru: ","Pelayanan yang sangat buruk, waktu tunggu yang sangat lama, dan tidak rekomendasi.",10.3828125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan sangat baik, waktu tunggu singkat, sangat direkomendasikan.
Kalimat Baru: ","Pelayanannya buruk, lama, dan saya tidak merekomendasikan tempat ini.",-10.453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ini adalah tempat terakhir yang akan saya kunjungi di lingkungan ini.
Kalimat Baru: ",Saya mungkin akan pergi ke tempat lain di masa depan.,-10.890625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ini adalah tempat terakhir yang akan saya kunjungi di lingkungan ini.
Kalimat Baru: ",Ini adalah tempat yang bagus untuk dikunjungi di lingkungan ini.,-10.875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ini adalah tempat terakhir yang akan saya kunjungi di lingkungan ini.
Kalimat Baru: ",Ini adalah tempat yang bagus untuk dijadikan wilayah Scottsdale.,-10.9453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ini tempat yang akan saya datangi di lingkungan ini.
Kalimat Baru: ",Saya tidak akan datang lagi bahkan untuk penggalan kredit.,-10.7421875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ini tempat yang akan saya datangi di lingkungan ini.
Kalimat Baru: ",Tempat yang buruk untuk mengunjungi di lingkungan ini.,-6.26953125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ini tempat yang akan saya datangi di lingkungan ini.
Kalimat Baru: ",Ini bukan tempat yang akan saya datangi jika saya bisa.,-10.1953125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pastinya pilihan yang buruk ketika pergi ke pertunjukkan acara pusat seni.
Kalimat Baru: ",Pasti pilihan yang bagus ketika kamu pergi ke pertunjukkan acara pusat seni.,3.90625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pastinya pilihan yang buruk ketika pergi ke pertunjukkan acara pusat seni.
Kalimat Baru: ",Tentunya pilihan yang bagus ketika pergi ke pertunjukan pusat seni.,9.1953125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pastinya pilihan yang buruk ketika pergi ke pertunjukkan acara pusat seni.
Kalimat Baru: ",Pasti pilihan yang bagus ketika pergi ke pertunjukan acara pusat seni.,7.1328125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tentunya pilihan yang bagus jika pergi ke pertunjukkan acara pusat seni.
Kalimat Baru: ",Tentunya pilihan yang buruk jika pergi ke pertunjukan pusat seni.,10.28125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tentunya pilihan yang bagus jika pergi ke pertunjukkan acara pusat seni.
Kalimat Baru: ",Tentunya pilihan yang buruk jika kamu pergi ke pertunjukkan acara pusat seni.,9.78125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu keren untuk bersantai di sana tapi itu cukup membosankan setelahnya.
Kalimat Baru: ",Itu keren untuk bersantai di sana dan menikmati waktu Anda.,-3.677734375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu keren untuk bersantai di sana tapi itu cukup membosankan setelahnya.
Kalimat Baru: ",Itu keren untuk bersantai di sana dan hanya menikmatinya.,2.54296875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu keren untuk bersantai di sana tapi itu cukup membosankan setelahnya.
Kalimat Baru: ",Itu keren untuk bersantai di sana dan tidak ada yang peduli.,8.9765625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu adalah tempat kecil yang keren untuk bersantai dan menjadi bergaya.
Kalimat Baru: ",Itu adalah tempat kecil yang buruk untuk bersantai dan menjadi bergaya.,11.296875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu adalah tempat kecil yang keren untuk bersantai dan menjadi bergaya.
Kalimat Baru: ",Itu tidak menjadi tempat yang keren untuk bersantai dan menjadi bergaya.,11.28125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu adalah tempat kecil yang keren untuk bersantai dan menjadi bergaya.
Kalimat Baru: ",Itu adalah tempat kecil yang buruk untuk menjadi bergaya.,11.0078125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu bukan favorit saya, tapi tidak buruk juga.
Kalimat Baru: ","Itu adalah makanan favorit saya, saya hanya berharap itu sedikit lebih bagus.",-10.859375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu bukan favorit saya, tapi tidak buruk juga.
Kalimat Baru: ","Itu adalah favorit saya, jika saya bisa memilih.",-10.6484375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu bukan favorit saya, tapi tidak buruk juga.
Kalimat Baru: ","Itu adalah favorit saya, dan itu sangat enak!",-10.546875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu adalah kejutan yang menyenangkan.
Kalimat Baru: ",Itu adalah kejutan yang buruk.,11.328125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu adalah kejutan yang menyenangkan.
Kalimat Baru: ",Itu bukan kejutan yang didapatkan.,11.125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Kami tidak pergi dengan apapun hari itu.
Kalimat Baru: ",Saya pergi dengan perasaan bahagia dan puas.,-10.9375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Kami tidak pergi dengan apapun hari itu.
Kalimat Baru: ",Kami pergi dengan kelompok berisi delapan orang dan kami semua menjalani hari yang menyenangkan!,-11.015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Kami tidak pergi dengan apapun hari itu.
Kalimat Baru: ",Saya pergi dengan kelompok itu dan kami semua menikmati hari kami.,-10.71875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Kami pergi dengan banyak hal hari itu.
Kalimat Baru: ",Kami pergi dengan banyak hal dan kami senang dengan itu.,-10.5234375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Kami pergi dengan banyak hal hari itu.
Kalimat Baru: ","Kami pergi dengan banyak hal, dan itu sangat memuaskan.",-10.921875
